Period,State_1,Nobs_1,Price_Av_1,Price_Med_1,Price_Av_Pure_1,Price_Med_Pure_1,Price_OLS_1,Price_RLS_1,Price_exp_1,Price_ppgLOS_1,State_2,Nobs_2,Price_Av_2,Price_Med_2,Price_Av_Pure_2,Price_Med_Pure_2,Price_OLS_2,Price_RLS_2,Price_exp_2,Price_ppgLOS_2
4 , CT , 91 , 1266.3956043956 , 724 , 265.013293128835 , 66.19454496 , -139.929898744185 , 61.3377099686719 , 2773.562891124 , -139.929898744185 , TX , 324 , 1664.63271604938 , 1055 , 130.421685827457 , 57.18636096 , 700.946608502403 , 565.145679627318 , 2048.20605912067 , 700.946608502403 , 
5 , CT , 78 , 1238.10256410256 , 722.5 , 261.099885301744 , 56.051540945 , -78.086213903195 , 181.222480336977 , 2023.18442973369 , -78.086213903195 , TX , 326 , 1884.22392638037 , 1109 , 296.155845026301 , 56.39130676 , 710.273452327075 , 562.700869694586 , 2379.59784439983 , 710.273452327075 , 
6 , CT , 83 , 1195.77108433735 , 841 , 81.6086922429518 , 58.966767 , 828.851108965488 , 279.756250400361 , 1461.28776151226 , 828.851108965488 , TX , 276 , 1932.46739130435 , 1085 , 96.8659805361848 , 54.04102431 , 569.648764158613 , 476.92037088604 , 2313.27567905096 , 569.648764158613 , 
1 , CT , 77 , 1096.58441558442 , 712 , 97.8693403556104 , 61.32623563 , 165.17953740133 , 152.25808052445 , 2448.95469308861 , 165.17953740133 , UT , 29 , 1398.48275862069 , 713 , 55.5423176548276 , 53.26451462 , 152.294188144885 , 178.054611703653 , 2109.84734408709 , 152.294188144885 , 
2 , CT , 80 , 2219.0625 , 838 , 105.82252134775 , 55.414451865 , 636.574671618055 , 236.478289992376 , 3482.31678013743 , 636.574671618055 , UT , 23 , 1453.60869565217 , 1052 , 57.328958307 , 56.37379238 , 522.468516238683 , 404.385568880278 , 2162.46609208943 , 522.468516238683 , 
3 , CT , 94 , 1337.35106382979 , 855 , 97.0856233330957 , 54.88141104 , 733.145164317271 , 308.56042931198 , 2546.11906624849 , 733.145164317271 , UT , 29 , 1772.89655172414 , 850 , 202.693051004586 , 43.17681427 , 438.020779860261 , 113.651220199381 , 1430.86403567264 , 438.020779860261 , 
4 , CT , 91 , 1266.3956043956 , 724 , 265.013293128835 , 66.19454496 , -139.929898744185 , 61.3377099686719 , 2773.562891124 , -139.929898744185 , UT , 33 , 1379.30303030303 , 986 , 124.397124079455 , 63.38225663 , 265.63622320808 , 211.470710080084 , 2248.10100125516 , 265.63622320808 , 
5 , CT , 78 , 1238.10256410256 , 722.5 , 261.099885301744 , 56.051540945 , -78.086213903195 , 181.222480336977 , 2023.18442973369 , -78.086213903195 , UT , 23 , 1212.78260869565 , 754 , 291.884592966609 , 57.6039732 , 20.687667966628 , 62.2480313978548 , 1768.94381442714 , 20.687667966628 , 
6 , CT , 83 , 1195.77108433735 , 841 , 81.6086922429518 , 58.966767 , 828.851108965488 , 279.756250400361 , 1461.28776151226 , 828.851108965488 , UT , 38 , 1457.31578947368 , 737 , 83.7569848343158 , 56.646174255 , 484.448074851142 , 419.931596199161 , 2133.65075062805 , 484.448074851142 , 
1 , CT , 77 , 1096.58441558442 , 712 , 97.8693403556104 , 61.32623563 , 165.17953740133 , 152.25808052445 , 2448.95469308861 , 165.17953740133 , VA , 295 , 1501.38983050847 , 1067 , 1689.94377190947 , 76.75938319 , 434.297440664908 , 335.9990746077 , 2402.14553800587 , 434.297440664908 , 
2 , CT , 80 , 2219.0625 , 838 , 105.82252134775 , 55.414451865 , 636.574671618055 , 236.478289992376 , 3482.31678013743 , 636.574671618055 , VA , 258 , 1449.5503875969 , 1115 , 171.515499401643 , 87.495036135 , 715.298764862425 , 542.640259390701 , 2714.83010245443 , 715.298764862425 , 
3 , CT , 94 , 1337.35106382979 , 855 , 97.0856233330957 , 54.88141104 , 733.145164317271 , 308.56042931198 , 2546.11906624849 , 733.145164317271 , VA , 246 , 1504.62195121951 , 991 , 166.962858112203 , 82.67932255 , 224.875539037941 , 211.79125370949 , 2996.81728894087 , 224.875539037941 , 
4 , CT , 91 , 1266.3956043956 , 724 , 265.013293128835 , 66.19454496 , -139.929898744185 , 61.3377099686719 , 2773.562891124 , -139.929898744185 , VA , 275 , 1403.93090909091 , 1088 , 234.435150438862 , 77.84649499 , 302.96819040974 , 307.149803890224 , 2222.44290690523 , 302.96819040974 , 
5 , CT , 78 , 1238.10256410256 , 722.5 , 261.099885301744 , 56.051540945 , -78.086213903195 , 181.222480336977 , 2023.18442973369 , -78.086213903195 , VA , 270 , 1484.34444444444 , 1028 , 194.216882660119 , 87.170200215 , 373.579847703503 , 340.805056228088 , 3015.34658743593 , 373.579847703503 , 
6 , CT , 83 , 1195.77108433735 , 841 , 81.6086922429518 , 58.966767 , 828.851108965488 , 279.756250400361 , 1461.28776151226 , 828.851108965488 , VA , 259 , 1689.08108108108 , 1065 , 181.774892181564 , 82.58834893 , 24.1227469937311 , 214.184980534212 , 2932.21662928091 , 24.1227469937311 , 
1 , CT , 77 , 1096.58441558442 , 712 , 97.8693403556104 , 61.32623563 , 165.17953740133 , 152.25808052445 , 2448.95469308861 , 165.17953740133 , VT , 21 , 1144.2380952381 , 1187 , 212.320438509524 , 158.7583891 , 421.227107578175 , 376.998549792236 , 4279.17853326299 , 421.227107578175 , 
2 , CT , 80 , 2219.0625 , 838 , 105.82252134775 , 55.414451865 , 636.574671618055 , 236.478289992376 , 3482.31678013743 , 636.574671618055 , VT , 23 , 1167 , 938 , 908.058975301304 , 170.5330363 , 531.270399383601 , 468.074956423275 , 3558.16467742928 , 531.270399383601 , 
4 , CT , 91 , 1266.3956043956 , 724 , 265.013293128835 , 66.19454496 , -139.929898744185 , 61.3377099686719 , 2773.562891124 , -139.929898744185 , VT , 22 , 1328.86363636364 , 1262 , 303.242973566364 , 146.486148 , 618.407272659402 , 393.053302754092 , 2996.83585495937 , 618.407272659402 , 
5 , CT , 78 , 1238.10256410256 , 722.5 , 261.099885301744 , 56.051540945 , -78.086213903195 , 181.222480336977 , 2023.18442973369 , -78.086213903195 , VT , 19 , 1765.10526315789 , 1500 , 581.083970528947 , 136.5998891 , 354.364282738601 , 404.183645193415 , 3691.6694388287 , 354.364282738601 , 
6 , CT , 83 , 1195.77108433735 , 841 , 81.6086922429518 , 58.966767 , 828.851108965488 , 279.756250400361 , 1461.28776151226 , 828.851108965488 , VT , 19 , 1533.89473684211 , 850 , 156.804364274211 , 134.4533492 , 122.419924490183 , 207.940577458487 , 3485.97579552177 , 122.419924490183 , 
1 , CT , 77 , 1096.58441558442 , 712 , 97.8693403556104 , 61.32623563 , 165.17953740133 , 152.25808052445 , 2448.95469308861 , 165.17953740133 , WA , 100 , 3072.45 , 1240 , 75.77661976893 , 46.057914905 , 499.48651122987 , 329.216550235243 , 2096.38764305969 , 499.48651122987 , 
2 , CT , 80 , 2219.0625 , 838 , 105.82252134775 , 55.414451865 , 636.574671618055 , 236.478289992376 , 3482.31678013743 , 636.574671618055 , WA , 98 , 2003.95918367347 , 1305 , 194.736959694531 , 45.768027295 , 294.948698875505 , 322.975086924112 , 1922.77407418791 , 294.948698875505 , 
3 , CT , 94 , 1337.35106382979 , 855 , 97.0856233330957 , 54.88141104 , 733.145164317271 , 308.56042931198 , 2546.11906624849 , 733.145164317271 , WA , 103 , 1929.76699029126 , 979 , 175.662742167282 , 40.13191302 , 384.759296365287 , 319.974302686521 , 1968.11845094266 , 384.759296365287 , 
4 , CT , 91 , 1266.3956043956 , 724 , 265.013293128835 , 66.19454496 , -139.929898744185 , 61.3377099686719 , 2773.562891124 , -139.929898744185 , WA , 85 , 2445.69411764706 , 1366 , 75.1656669278471 , 43.08085024 , 251.083081664285 , 214.565762330432 , 2048.48670661604 , 251.083081664285 , 
5 , CT , 78 , 1238.10256410256 , 722.5 , 261.099885301744 , 56.051540945 , -78.086213903195 , 181.222480336977 , 2023.18442973369 , -78.086213903195 , WA , 86 , 2199.1511627907 , 1328.5 , 59.7438919512907 , 42.891514845 , 350.382643372442 , 286.299701999134 , 2135.92102692864 , 350.382643372442 , 
6 , CT , 83 , 1195.77108433735 , 841 , 81.6086922429518 , 58.966767 , 828.851108965488 , 279.756250400361 , 1461.28776151226 , 828.851108965488 , WA , 116 , 2366.62931034483 , 1225 , 69.5766720832328 , 42.50871084 , 413.45663185999 , 237.280649972015 , 2260.30170297364 , 413.45663185999 , 
1 , CT , 77 , 1096.58441558442 , 712 , 97.8693403556104 , 61.32623563 , 165.17953740133 , 152.25808052445 , 2448.95469308861 , 165.17953740133 , WI , 55 , 1577.90909090909 , 1083 , 86.4249804467455 , 70.97714629 , 234.484922786198 , 269.224303570104 , 2466.19644575628 , 234.484922786198 , 
2 , CT , 80 , 2219.0625 , 838 , 105.82252134775 , 55.414451865 , 636.574671618055 , 236.478289992376 , 3482.31678013743 , 636.574671618055 , WI , 56 , 1657.10714285714 , 1000.5 , 231.650498914768 , 66.162730175 , 422.20365615584 , 321.628131858959 , 2387.79037016501 , 422.20365615584 , 
3 , CT , 94 , 1337.35106382979 , 855 , 97.0856233330957 , 54.88141104 , 733.145164317271 , 308.56042931198 , 2546.11906624849 , 733.145164317271 , WI , 50 , 1843.82 , 1199.5 , 102.8362053032 , 64.52962896 , -39.3619929862093 , 121.282595601537 , 2362.65524570552 , -39.3619929862093 , 
4 , CT , 91 , 1266.3956043956 , 724 , 265.013293128835 , 66.19454496 , -139.929898744185 , 61.3377099686719 , 2773.562891124 , -139.929898744185 , WI , 37 , 1809.08108108108 , 1066 , 111.817702743 , 63.97919864 , 155.284084140047 , 188.696676710358 , 2673.18672885342 , 155.284084140047 , 
5 , CT , 78 , 1238.10256410256 , 722.5 , 261.099885301744 , 56.051540945 , -78.086213903195 , 181.222480336977 , 2023.18442973369 , -78.086213903195 , WI , 61 , 1246.40983606557 , 966 , 163.903830180836 , 69.86370852 , 719.061062818301 , 328.067949879255 , 2394.15121971271 , 719.061062818301 , 
6 , CT , 83 , 1195.77108433735 , 841 , 81.6086922429518 , 58.966767 , 828.851108965488 , 279.756250400361 , 1461.28776151226 , 828.851108965488 , WI , 50 , 1524.98 , 1029 , 87.47534501396 , 66.974167635 , 428.316992167595 , 348.179015538886 , 2613.50601294692 , 428.316992167595 , 
1 , CT , 77 , 1096.58441558442 , 712 , 97.8693403556104 , 61.32623563 , 165.17953740133 , 152.25808052445 , 2448.95469308861 , 165.17953740133 , WV , 36 , 1064.30555555556 , 661.5 , 196.954890764361 , 140.42037515 , 272.019710927813 , 208.318678075872 , 2452.45423275082 , 272.019710927813 , 
2 , CT , 80 , 2219.0625 , 838 , 105.82252134775 , 55.414451865 , 636.574671618055 , 236.478289992376 , 3482.31678013743 , 636.574671618055 , WV , 52 , 1139.57692307692 , 1005.5 , 613.124212873173 , 152.39687765 , 189.969982737564 , 197.852669448643 , 3950.30059182297 , 189.969982737564 , 
3 , CT , 94 , 1337.35106382979 , 855 , 97.0856233330957 , 54.88141104 , 733.145164317271 , 308.56042931198 , 2546.11906624849 , 733.145164317271 , WV , 52 , 968.153846153846 , 780.5 , 909.639472878231 , 122.66479755 , 312.750719132687 , 255.063067438469 , 2863.11017130407 , 312.750719132687 , 
4 , CT , 91 , 1266.3956043956 , 724 , 265.013293128835 , 66.19454496 , -139.929898744185 , 61.3377099686719 , 2773.562891124 , -139.929898744185 , WV , 43 , 1044.02325581395 , 643 , 300.37993530593 , 151.2769269 , 381.550869889707 , 351.760175464831 , 1795.07552378113 , 381.550869889707 , 
5 , CT , 78 , 1238.10256410256 , 722.5 , 261.099885301744 , 56.051540945 , -78.086213903195 , 181.222480336977 , 2023.18442973369 , -78.086213903195 , WV , 44 , 993.636363636364 , 649 , 396.923288546273 , 112.50663825 , 319.266555749466 , 310.163650279517 , 2490.59915142662 , 319.266555749466 , 
6 , CT , 83 , 1195.77108433735 , 841 , 81.6086922429518 , 58.966767 , 828.851108965488 , 279.756250400361 , 1461.28776151226 , 828.851108965488 , WV , 44 , 972.659090909091 , 693.5 , 164.040906422273 , 102.378689635 , 336.612120518972 , 333.233490739829 , 2369.18676305429 , 336.612120518972 , 
1 , DC , 70 , 2321.95714285714 , 1667 , 154.340580468214 , 65.41999513 , 577.950337570788 , 452.968259938269 , 3038.61638585988 , 577.950337570788 , DE , 25 , 1516.56 , 1162 , 154.7390357248 , 103.8279374 , 384.158949589612 , 363.657691336525 , 3573.92856569953 , 384.158949589612 , 
2 , DC , 58 , 2026.46551724138 , 1345 , 171.184918438724 , 72.436703305 , 1127.77448664074 , 496.693996545404 , 2106.54828378995 , 1127.77448664074 , DE , 30 , 1392.66666666667 , 857.5 , 11339.6783116912 , 83.91442358 , -22.779727191123 , 105.407574731404 , 2747.95207101006 , -22.779727191123 , 
3 , DC , 59 , 2147.30508474576 , 1691 , 100.203424426746 , 65.40153168 , 878.058203459373 , 591.453590573131 , 2882.44132091937 , 878.058203459373 , DE , 31 , 1293.51612903226 , 1160 , 465.653213655484 , 75.37706783 , 203.283071280621 , 180.142101477408 , 2590.20800506471 , 203.283071280621 , 
4 , DC , 72 , 1750.54166666667 , 1176 , 272.096981113597 , 72.7026956 , 453.490470084076 , 421.819284466118 , 2760.63589942347 , 453.490470084076 , DE , 33 , 1254.84848484848 , 847 , 201.502459937576 , 67.83357708 , 316.771552775215 , 260.648800078119 , 2238.00754843765 , 316.771552775215 , 
5 , DC , 59 , 1924.33898305085 , 1696 , 73.4570291948136 , 52.88473797 , 963.633021286378 , 605.907543182292 , 2315.83477486182 , 963.633021286378 , DE , 27 , 2012.55555555556 , 986 , 697.464438977296 , 65.1726681 , -313.136487784208 , -2.87307551010318 , 1855.08039956272 , -313.136487784208 , 
6 , DC , 67 , 1860 , 1245 , 80.5641787495672 , 61.37961631 , 86.3016721569185 , 154.479946850145 , 2691.15383981048 , 86.3016721569185 , DE , 31 , 2715.22580645161 , 602 , 7320.66859580868 , 85.48313605 , -1007.22788286 , -101.231032598346 , 4441.47417096664 , -1007.22788286 , 
1 , DC , 70 , 2321.95714285714 , 1667 , 154.340580468214 , 65.41999513 , 577.950337570788 , 452.968259938269 , 3038.61638585988 , 577.950337570788 , FL , 430 , 1781.6488372093 , 927.5 , 206.455867409202 , 69.822411265 , 838.868868931002 , 374.32886447312 , 2442.64682586913 , 838.868868931002 , 
2 , DC , 58 , 2026.46551724138 , 1345 , 171.184918438724 , 72.436703305 , 1127.77448664074 , 496.693996545404 , 2106.54828378995 , 1127.77448664074 , FL , 404 , 1332.05198019802 , 807 , 283.935999956601 , 68.610203595 , 427.252206351119 , 347.788716553007 , 2233.58952647829 , 427.252206351119 , 
3 , DC , 59 , 2147.30508474576 , 1691 , 100.203424426746 , 65.40153168 , 878.058203459373 , 591.453590573131 , 2882.44132091937 , 878.058203459373 , FL , 414 , 1463.09178743961 , 906.5 , 136.232748108643 , 68.82135425 , 453.178183110397 , 387.489782673255 , 2374.51083623583 , 453.178183110397 , 
4 , DC , 72 , 1750.54166666667 , 1176 , 272.096981113597 , 72.7026956 , 453.490470084076 , 421.819284466118 , 2760.63589942347 , 453.490470084076 , FL , 412 , 1351.25485436893 , 1014 , 130.906049489731 , 67.661090115 , 814.913391697973 , 578.178775417622 , 2351.2792386996 , 814.913391697973 , 
5 , DC , 59 , 1924.33898305085 , 1696 , 73.4570291948136 , 52.88473797 , 963.633021286378 , 605.907543182292 , 2315.83477486182 , 963.633021286378 , FL , 433 , 1239.90531177829 , 898 , 205.145611298527 , 68.20591856 , 417.757556190979 , 351.127444445492 , 2338.3679740848 , 417.757556190979 , 
6 , DC , 67 , 1860 , 1245 , 80.5641787495672 , 61.37961631 , 86.3016721569185 , 154.479946850145 , 2691.15383981048 , 86.3016721569185 , FL , 406 , 1526.06157635468 , 921 , 141.815260990931 , 65.723389755 , 454.5072505079 , 392.553971413639 , 2509.717917202 , 454.5072505079 , 
7 , DC , 16 , 2447.25 , 1458.5 , 133.292422458937 , 71.79049561 , 7.12048061106172 , 224.863682698581 , 2280.31411047607 , 7.12048061106172 , FL , 99 , 1167.23232323232 , 843 , 153.499479460596 , 69.88762944 , 441.615398279625 , 372.415080211798 , 2063.19901758766 , 441.615398279625 , 
1 , DC , 70 , 2321.95714285714 , 1667 , 154.340580468214 , 65.41999513 , 577.950337570788 , 452.968259938269 , 3038.61638585988 , 577.950337570788 , GA , 253 , 1417.93675889328 , 926 , 270.473448273605 , 73.44952318 , 656.074766802817 , 335.378729958138 , 2178.31128494226 , 656.074766802817 , 
2 , DC , 58 , 2026.46551724138 , 1345 , 171.184918438724 , 72.436703305 , 1127.77448664074 , 496.693996545404 , 2106.54828378995 , 1127.77448664074 , GA , 238 , 1571.14705882353 , 1017.5 , 105.167616626387 , 68.286647225 , 468.100300086655 , 361.953603078395 , 2851.8176642302 , 468.100300086655 , 
3 , DC , 59 , 2147.30508474576 , 1691 , 100.203424426746 , 65.40153168 , 878.058203459373 , 591.453590573131 , 2882.44132091937 , 878.058203459373 , GA , 257 , 1432.00778210117 , 903 , 130.203623234786 , 69.74983855 , 367.087457321076 , 287.330093446104 , 2178.56994925432 , 367.087457321076 , 
4 , DC , 72 , 1750.54166666667 , 1176 , 272.096981113597 , 72.7026956 , 453.490470084076 , 421.819284466118 , 2760.63589942347 , 453.490470084076 , GA , 278 , 1486.78417266187 , 974 , 206.703199732745 , 70.52912681 , 375.900498567126 , 358.85936451555 , 2509.84098429654 , 375.900498567126 , 
5 , DC , 59 , 1924.33898305085 , 1696 , 73.4570291948136 , 52.88473797 , 963.633021286378 , 605.907543182292 , 2315.83477486182 , 963.633021286378 , GA , 275 , 1391.98909090909 , 952 , 265.660804729044 , 68.976027 , 658.88116448298 , 395.304108826661 , 2730.54610774978 , 658.88116448298 , 
6 , DC , 67 , 1860 , 1245 , 80.5641787495672 , 61.37961631 , 86.3016721569185 , 154.479946850145 , 2691.15383981048 , 86.3016721569185 , GA , 268 , 1473.66417910448 , 940.5 , 152.525955298817 , 68.139548305 , 479.651574037879 , 369.281277528502 , 2707.92506388925 , 479.651574037879 , 
7 , DC , 16 , 2447.25 , 1458.5 , 133.292422458937 , 71.79049561 , 7.12048061106172 , 224.863682698581 , 2280.31411047607 , 7.12048061106172 , GA , 70 , 1227.68571428571 , 940 , 388.915980097643 , 67.464771515 , 394.544412912174 , 352.476603009818 , 2455.74801820609 , 394.544412912174 , 
6 , DC , 67 , 1860 , 1245 , 80.5641787495672 , 61.37961631 , 86.3016721569185 , 154.479946850145 , 2691.15383981048 , 86.3016721569185 , HI , 18 , 1908.83333333333 , 1426 , 262.056926751056 , 79.063562425 , 1099.74738763151 , 914.21624025286 , 2750.89328574313 , 1099.74738763151 , 
4 , DC , 72 , 1750.54166666667 , 1176 , 272.096981113597 , 72.7026956 , 453.490470084076 , 421.819284466118 , 2760.63589942347 , 453.490470084076 , IA , 17 , 1004.11764705882 , 1013 , 139.760030010588 , 100.2179538 , 818.47831605207 , 806.510778832845 , 3470.73125084506 , 818.47831605207 , 
5 , DC , 59 , 1924.33898305085 , 1696 , 73.4570291948136 , 52.88473797 , 963.633021286378 , 605.907543182292 , 2315.83477486182 , 963.633021286378 , IA , 17 , 1068.05882352941 , 754 , 98.2941296617647 , 71.12637148 , 428.088031982528 , 420.979479602978 , 3589.11082158843 , 428.088031982528 , 
1 , DC , 70 , 2321.95714285714 , 1667 , 154.340580468214 , 65.41999513 , 577.950337570788 , 452.968259938269 , 3038.61638585988 , 577.950337570788 , IL , 207 , 1689.03381642512 , 1210 , 132.229412508556 , 67.23420562 , 271.211382590782 , 328.269866119105 , 2332.81048788842 , 271.211382590782 , 
2 , DC , 58 , 2026.46551724138 , 1345 , 171.184918438724 , 72.436703305 , 1127.77448664074 , 496.693996545404 , 2106.54828378995 , 1127.77448664074 , IL , 219 , 1896.75799086758 , 1233 , 239.90621154542 , 62.05335588 , 946.968955969509 , 531.085985748458 , 2242.65041565054 , 946.968955969509 , 
3 , DC , 59 , 2147.30508474576 , 1691 , 100.203424426746 , 65.40153168 , 878.058203459373 , 591.453590573131 , 2882.44132091937 , 878.058203459373 , IL , 217 , 1780.98156682028 , 1294 , 157.37658015306 , 68.58977525 , 913.681545578858 , 593.378954489333 , 2688.49675317012 , 913.681545578858 , 
4 , DC , 72 , 1750.54166666667 , 1176 , 272.096981113597 , 72.7026956 , 453.490470084076 , 421.819284466118 , 2760.63589942347 , 453.490470084076 , IL , 238 , 1883.84453781513 , 1319 , 135.887293736416 , 65.497208715 , 693.424926425027 , 533.477048925753 , 3058.2968706759 , 693.424926425027 , 
5 , DC , 59 , 1924.33898305085 , 1696 , 73.4570291948136 , 52.88473797 , 963.633021286378 , 605.907543182292 , 2315.83477486182 , 963.633021286378 , IL , 212 , 1914.65094339623 , 1082 , 112.684167733198 , 65.846077795 , 291.331792201869 , 361.433017056075 , 3067.75629456143 , 291.331792201869 , 
6 , DC , 67 , 1860 , 1245 , 80.5641787495672 , 61.37961631 , 86.3016721569185 , 154.479946850145 , 2691.15383981048 , 86.3016721569185 , IL , 188 , 1765.43085106383 , 1206.5 , 127.360081482218 , 66.499332435 , 567.363701116911 , 516.88669116077 , 2636.09297905029 , 567.363701116911 , 
